,Unnamed: 0,CONTENTID,CONTENTTYPEID,CAT1,CAT2,CAT3,TITLE,SIDOCODE,SIGUNGUCODE,ADDRESS,CREATEDTIME,MODIFIEDTIME,MAPX,MAPY,MLEVEL,FIRSTIMAGE,MCATEGORY,SCATEGORY,SEARCHCOUNT,OVERVIEW,DATA
170,170,250364,12,A02,A0204,A02040800,문화역서울284,1,1024,서울특별시 중구 통일로 1 (봉래동2가),20100000000000.0,20200000000000.0,126.9716025,37.55601368,6,http://tong.visitkorea.or.kr/cms/resource/32/1985332_image2_1.jpg,문화관광,기타문화관광지,4319,"구서울역사를 복원하여 2011년부터 복합문화예술공간으로 거듭난 문화역서울284는 연중 내내 다양한 전시, 공연, 문화 행사, 상설 프로그램 등이 열리는 곳이다. 1900년 남대문정차장을 시작으로 경성역, 서울역을 거쳐 100여년의 역사를 이어가는 공간이다. 1925년의 경성역 모습을 복원하여 방문객에게도 즐거움을 주고 있다. 옛건물을 복원하여 시민들에게 문화예술의 문턱을 낮추고 특별한 경험을 줄 것이다.",서울역 복원 복합 문화 예술 공간 거듭 문화 역 연중 내내 공연 문화 행사 상설 프로그램 남대문 정차장 시작 경성역 서울역 년 역사 어가 공간 경성역 모습 복원 방문객 즐거움 건물 복원 문화 예술 문턱 경험 줄
171,171,2756575,12,A02,A0202,A02020700,긴고랑공원,1,1006,서울 광진구 중곡동 68-19 ,20200000000000.0,20200000000000.0,127.0910027,37.55900992,6,http://korean.visitkorea.or.kr/resources/images/common/no_img_01.png,문화관광,도시공원,4308,"서울 광진구 아차산에 인근에 있는 근린공원으로 긴고랑길, 주몽교 등 여러 산책코스로 구성되어 있다. 아차산 안심 둘레길 구간으로 인근 주민 및 등산객들이 많이 이용하는 공원이다. 아차산과 용마산 계곡 길이 만나는 곳의 중곡동 언덕진 동네에서 벽화를 감상하며 걸을 수 있는 긴고랑길을 걷다 보면 산 입구에 다다르게 된다. ‘용마산·아차산 종합안내’와 ‘긴고랑길 아트투어’ 안내도가 설치되어 있어 이용하기 편리하다. 공원 전 구역에서 오토바이와 자전거는 출입을 금지하고 있다. 5호선 아차산역 1번 출구에서 중곡4동 주민센터 근처까지 도보로 17분 정도 걸리고, 5호선 군자역 4번 출구에서 도보로 18분 정도 소요된다.",광진구 아차산 린 공원 길 주몽 산책 코스 구성 아차산 안심 둘레길 구간 주민 등산 객 공원 아차산 용마산 계곡 길이 중곡동 언덕 진 동네 벽화 감상 걸 길 산 용마산 아차산 종합 안내 길 아트 투어 설치 공원 구역 오토바이 자전거 출입 금지 아차산역 중곡 주민 센터 근처 군자역 소요
172,172,2759973,12,A02,A0201,A02010800,성심사,1,1004,서울특별시 강서구 곰달래로35길 64 (화곡동),20200000000000.0,20200000000000.0,126.853975,37.53401136,6,http://korean.visitkorea.or.kr/resources/images/common/no_img_01.png,역사관광,종교성지,4155,서울 강서구 화곡동 주택가에 있는 불교 조계종 사찰로 비구니 사찰이다. <br>주택가 한복판에 있어 인근 불교 신자들의 안식처로 이용되고 있다. 언덕 위에 자리잡은 고풍스러운 사찰의 분위기와 함께 이곳에선 동네를 한눈에 내려다볼 수 있어 화곡동 명소 중의 한 곳으로 손 꼽힌다. 바로 위에 봉제산이 있어 함께 둘러보기에도 좋다. 2호선 5호선 까치산역 2번 출구를 이용하면 찾아가기 쉽다.,강서구 화곡동 주택가 불교 조계종 사찰 비구니 사찰 주택가 복판 불교 신자 안식처 언덕 고풍 사찰 분위기 동네 화곡동 명소 손 바로 봉제산 둘러보기 까치산역
173,173,130278,14,A02,A0206,A02060500,경인미술관,1,1023,서울특별시 종로구 인사동10길 11-4 (관훈동),20100000000000.0,20200000000000.0,126.9857146,37.574584,6,http://tong.visitkorea.or.kr/cms/resource/65/1568065_image2_1.jpg,문화관광,전시시설,4116,"1983년 12월 6일 개관한 경인미술관은 서울의 한가운데 종로구 관훈동에 자리하고 있으며 예술인의 문화 공간으로서뿐 아니라 국내,외 관광객들이 자주 찾는 명소로도 널리 알려진 곳이다.총 약 500평(1650㎡)의 대지 위에 제 1, 2, 3, 5전시실과 아틀리에, 야외 전시장, 각종 행사를 할 수 있는 야외 무대와 스크린, 전통 찻집(다원)으로 구성되어 있어 전통과 현대가 어우러진 문화 장소이자 미술인들의 전시 공간으로 이용되고 있고 또 예술인들의 만남의 장소로서도 이름이 나 있는 곳이다.한편 야외무대를 비롯하여 정원들 사이 사이에 위치한 조각, 입체 및 설치 작품들로 인해 경인미술관은 어느 한 부분도 놓칠 수 없는 곳이다. 봄, 가을에는 야외 콘서트가 열리고 작가와 관객의 만남인 시연회가 이루어질 때도 있다. 미술관이란 어느 특정인의 장소가 아니라 남녀노소 누구나 쉽게 접할 수 있는 장소임을 보여주고자 하는 경인미술관의 의지가 담겨져 있다.<br /><br />* 경인미술관의 역사지방문화재 제16호로 지정되었던 한옥전시실은 조선조 철종의 숙의범씨(淑儀范氏) 소생 영혜옹주(永惠翁主)의 부마이자 태극기를 만든사람으로 유명한 박영효(朴泳孝)의 저택이었던 곳으로 속칭 서울의 8대가 중 하나로 이름난 곳이었으나 현재는 남산골 한옥촌으로 미술관에서 기증·이전하여 보다 많은 시민들에게 조선시대 양반가의 건축양식을 둘러보는 기회를 제공하고 있다<br>",개관 경인 미술관 한가운데 종로구 관훈동 예술인 문화 공간 국내 관광객 자주 명소 널리 총 대지 제 실과 아틀리에 야외 전시장 각종 행사 야외 무대 스크린 전통 찻집 원 구성 전통 현대 문화 장소 이자 미술 공간 예술인 만남 장소 이름 한편 야외 무대 비롯 정원 사이 사이 조각 입체 설치 작품 경인 미술관 부분 봄 가을 야외 콘서트 작가 관객 만남 연회 미술관 특정 장소 누구 접 장소 임 경인 미술관 의지 경인 미술관 역사 지방 문화재 제 호로 지정 옥 실 조선조 철종 숙의 범씨 소생 영혜옹주 부마 이자 태극기 사람 박영효 저택 속칭 대가 하나로 현재 남산 골 옥촌 미술관 기증 이전 조선시대 양반 가의 건축 양식 기회 제공
174,174,2739475,14,A02,A0206,A02060600,예술가의집,1,1023,서울특별시 종로구 동숭길 3 (동숭동),20200000000000.0,20200000000000.0,127.0032545,37.58059472,6,http://tong.visitkorea.or.kr/cms/resource/90/2787490_image2_1.jpg,문화관광,기타문화관광지,4014,"예술가의 창작을 지원하고 예술가와 예술가, 예술가와 시민과의 소통을 지원하는 매개형 열린 공간으로 다양한 문화 예술 공연과 전시가 열리고 있다. 예술가의 집은 일제강점기에 경성제국대학 본관으로 사용됐던 건물로 사적 278호로 지정되었으며, 설계는 우리 건축계의 선구자인 박길룡(1898~1943)이 하였다. 한국문화예술위원회의 청사로 사용되다가 2010년 12월 예술가의 집으로 바뀌었다.",예술가 창작 지원 예술가 예술가 예술가 소통 지원 매개 공간 문화 예술 공연 예술가 일제강점기 경성제국대 학 본관 사용 건물 사적 호로 지정 설계 건축 선구자 박길룡 국문 예술 위원회 청사 사용 예술가
175,175,2751294,12,A02,A0201,A02010800,법안정사,1,1019,서울특별시 양천구 목동동로 371 (목동),20200000000000.0,20200000000000.0,126.8785116,37.53552828,6,http://tong.visitkorea.or.kr/cms/resource/08/2779808_image2_1.jpg,역사관광,종교성지,3979,"목동에 있는 큰절 법안정사는 한/불 수교 백 주년을 기념하여 1989년 서울 목동지구 아파트 단지 내 종교 부지에 건축된 현대식 도심 사찰이다. 1층 불교용품점, 2층 종무소/관음전, 3층 요사채, 4층 법당으로 경내에는 범종각과 사적비가 있다. 예불 시간은 매일 오전 4시 30분, 오전 10시, 오후 6시이고, 매주 일요일 오전 10시에 정기일요법회가 있다.",목동 큰절 법안 정사 불 수교 백 주년 기념 목동 지구 단지 종교 건축 현대 도심 사찰 불교 용품 종 무소 관음 사채 법당 경내 범종 각과 사적 비 불 시간 매일 오전 오전 오후 오전 정기 일요 법회
176,176,2773291,12,A02,A0202,A02020700,일원에코파크,1,1001,서울특별시 강남구 양재대로41길 24 (일원동),20200000000000.0,20200000000000.0,127.0845357,37.49146209,6,http://tong.visitkorea.or.kr/cms/resource/92/2778992_image2_1.jpg,문화관광,도시공원,3966,"서울 강남구 일원동에 있는 일원에코파크는 탄천물재생센터를 변신 시켜 2017년에 새롭게 개장한 근린공원이다. <br>다양한 친환경 페스티벌이 개최되며 주민들의 참여로 쾌적한 환경 장점인 공원이다. 풋살장, 배드민턴장, 인라인스케이트장 등 다양한 운동시설과 식물원으로 구성되어있고 주차장에서는 전기차 충전이 가능하다. 지하철 3호선 대청역 3번 출구 도보 8분 거리다.",강남구 일원동 에코 파크 탄천 물 재생 센터 변신 개장 린 공원 친환경 페스티벌 개최 주민 참여 환경 장점 공원 풋살 배드민턴 인라인스케이트장 운동 시설 식물원 구성 주차장 전기차 충전 대청역 거리
177,177,2752552,12,A02,A0202,A02020700,신사공원,1,1001,서울특별시 강남구 논현로189길 57 (압구정동),20200000000000.0,20200000000000.0,127.0212794,37.52684296,6,http://korean.visitkorea.or.kr/resources/images/common/no_img_01.png,문화관광,도시공원,3917,"신사공원은 서울 강남구 압구정에 있는 근린공원이다.  가로수길과 한강시민공원 잠원지구 사이에 위치해 있어 공원을 찾는 이들이 많다. 공원 규모가 크지는 않지만 공원 양끝에 두 개의 넓은 광장 사이로 산책로가 조성되어 있으며, 운동기구와 음수대, 정자, 벤치가 있어 운동과 더불어 휴식하기 좋은 공원이다.",공원 강남구 압구정 린 공원 가로수길 한강 공원 잠 지구 사이 공원 공원 규모 공원 두 개 광장 사이 산책로 조성 운동 기구 음수 정자 벤치 운동 휴식 공원
178,178,2754738,12,A02,A0202,A02020700,한솔공원,1,1001,서울특별시 강남구 광평로10길 14-17 (일원동),20200000000000.0,20200000000000.0,127.0788115,37.48125484,6,http://korean.visitkorea.or.kr/resources/images/common/no_img_01.png,문화관광,도시공원,3905,"서울 강남구 일원동에 위치한 면적은 1만 2,878㎡ 규모의 근린공원으로 대모산 자락길 입구에 있다. 운동 시설과 휴게 시설, 어린이 놀이터로 구성되어 있다. 농구장과 체육단련시설 12종이 조성되어 있으며, 퍼골라 15개소와 사각 정자 2개소가 휴게시설로 설치되었다. 어린이 놀이터에는 조합 놀이대와 놀이시설물 4종류가 설치되어 있고, 편의 시설로 화장실과 음수전이 설치되어 있다.",강남구 일원동 면적 규모 린 공원 대모산 자락 길 운동 시설 휴게 시설 어린이 놀이터 구성 농구장 시설 종이 조성 퍼골 개소 사각 정자 개 소가 휴게 시설 설치 어린이 놀이터 조합 놀이 놀이 시설 물 종류 설치 편의 시설 화장실 음수 전이 설치
179,179,2757653,12,A02,A0202,A02020700,마천공원,1,1018,서울특별시 송파구 성내천로23길 12 (마천동),20200000000000.0,20200000000000.0,127.1454549,37.50179533,6,http://korean.visitkorea.or.kr/resources/images/common/no_img_01.png,문화관광,도시공원,3887,"서울 송파구 마천동에 있는 근린공원으로 주택가에 자리 잡고 있다.  송파구가 테마를 도입하여 조성한 ‘철쭉 테마공원’으로 매년 4월에는 철쭉제가 열리고 있어 봄에 더욱 이용객이 많은 공원이다. 어린이 놀이시설과 족구, 배드민턴 운동장이 있어 지역 어린이와 어른 모두에게 휴식과 건강 증진에 도움을 주고 있다.",송파구 마천동 린 공원 주택가 잡고 송파구 테마 도입 조성 철쭉 테마 공원 매년 철쭉 제 봄 더욱 객 공원 어린이 놀이 시설 족구 배드민턴 운동장 어린이 어른 휴식 건강 도움
180,180,2753089,14,A02,A0206,A02060300,더서울라이티움,1,1016,"서울특별시 성동구 서울숲2길 32-14 (성수동1가,갤러리아 포레)",20200000000000.0,20200000000000.0,127.0423491,37.54578003,6,http://tong.visitkorea.or.kr/cms/resource/90/2779790_image2_1.png,문화관광,전시시설,3879,"세계적인 빛의 건축 디자이너 장 누벨(Jean Nouvel)이 설계한 국내 최대 규모의 복합문화 전시관으로 서울 성동구 서울숲길 한화 갤러리아 포레 건물 지하 2층에 위치해 있다. 민간 전시장으로 전시관 규모는 43,000㎡이며  1관은 미디어 아트 상설 전시, 2관과 5관은 복합 전시 및 문화행사, 3관은 소상공 예술인 전시, Atrium은 문화 예술 전시를 하고 있다. 문화공연장은 층고 14m에 800석 규모를 자랑한다. 시즌별로 다양한 전시가 기획되고 있으므로 홈페이지를 참조해야 하고 박람회, 세미나, 상품 론칭쇼 등 시설 대관도 가능하다.",세계 빛 건축 디자이너 장 누벨 설계 국내 규모 복합 문화 전시관 성동구 숲길 한화 갤러리아 포레 건물 지하 민간 전시장 전시관 규모 미디어 아트 상설 복합 문화 행사 상공 예술인 문화 예술 문화 공연장 규모 시즌 별로 기획 참조 박람회 세미나 상품 론칭쇼 시설 대관
181,181,2756153,12,A02,A0202,A02020700,쌈지어린이공원,1,1008,서울특별시 금천구 독산로76길 47 ,20200000000000.0,20200000000000.0,126.8970562,37.4702973,6,http://korean.visitkorea.or.kr/resources/images/common/no_img_01.png,문화관광,도시공원,3854,"서울 금천구 독산4동 주택가 가운데 있는 982㎡ 면적의 어린이 전용 공원으로 상상 공원이라고도 불린다. 미끄럼틀에 붙은 작은 시설부터 계단 옆에 마련된 대형 암벽 등반대까지 어린이들의 근육 단련 훈련을 마음껏 해 볼 수 있는 공간이다. 크기와 길이도 색다른 여러 종류의 미끄럼틀과 점핑 공간, 에너지 자전거 등 놀 거리가 많다. 1호선 독산역에서 독산 자연공원으로 가는 길, 정심초등학교 인근에 있다.",금천구 독산 주택가 가운데 면적 어린이 공원 상상 공원 미끄럼틀 시설 계단 마련 대형 암벽 등반 어린이 근육 해 공간 크기 길이 종류 미끄럼틀 점핑 공간 에너지 자전거 놀 거리 독산역 독산 자연 공원 길 정심
182,182,2762842,14,A02,A0206,A02060300,피크닉,1,1024,서울특별시 중구 퇴계로6가길 30 (남창동),20200000000000.0,20200000000000.0,126.9781519,37.55703035,6,http://korean.visitkorea.or.kr/resources/images/common/no_img_01.png,문화관광,전시시설,3847,"서울 중구 회현동에 있는 지하 1층, 지상 3층 규모의 전시관 겸 카페 등을 이용할 수 있는 복합문화공간이다. 1층은 카페, 2층은 전시장, 3층은 프렌치 레스토랑, 4층은 루프탑이며 건물 외부에 소품숍이 있다. 제약회사가 사용하던 건물을 리모델링해서 만든 이곳은 과거와 현재를 연결해 놓은 예술적 감각 덕분에 핫플레이스 애호가들에게 인기다. 류이치 사카모토와 재스퍼 모리슨 등 유명 문화예술가들을 초청해 전시회를 열기도 했다. 카페는 정원을 바라볼 수 있는 긴 테이블 배치와 커다란 샹들리에와 스피커가 인상적이다.  지하철 4호선 회현역 3번 출구에서 160m 거리에 위치해 있다.",중구 회현동 지하 지상 규모 전시관 겸 카페 복합 화공 카페 전시장 프렌치 레스토랑 루프 탑 건물 외부 소품숍 제약회사 사용 건물 리 모델링 과거 현재 예술 감각 덕분 핫 레이스 애호가 인기 류 이치 사카모토 재스퍼 리슨 유명 문화 예술가 초청 전시회 열기 카페 정원 테이블 배치 샹들리에 스피커 인상 회현역 거리
